579,48617,524287,0
580,48646,524287,0
581,48660,524287,0
582,48690,524287,0
583,48709,524287,0
584,48749,524287,0
585,48793,524287,0
586,48833,524287,0
587,48870,524287,0
588,48926,524287,0
589,48976,524287,0
590,49039,524287,0
591,49082,524287,0
592,49123,524287,0
593,49156,524287,0
594,49202,524287,0
595,49227,524287,0
596,49260,524287,0
597,49258,524287,0
598,49241,524287,0
599,49173,524287,0
600,49076,524287,0
601,48935,524287,0
602,48791,524287,0
603,48609,524287,0
604,48450,524287,0
605,48279,524287,0
606,48140,524287,0
607,48004,524287,0
608,47923,524287,0
609,47851,524287,0
610,47813,524287,0
611,47780,524287,0
612,47770,524287,0
613,47769,524287,0
614,47788,524287,0
615,47795,524287,0
616,47824,524287,0
617,47837,524287,0
618,47852,524287,0
619,47861,524287,0
620,47877,524287,0
621,47886,524287,0
622,47912,524287,0
623,47924,524287,0
624,47948,524287,0
625,47962,524287,0
626,47982,524287,0
627,47984,524287,0
628,48001,524287,0
629,47995,524287,0
630,47993,524287,0
631,47979,524287,0
632,47968,524287,0
633,47946,524287,0
634,47934,524287,0
635,47916,524287,0
636,47914,524287,0
637,47911,524287,0
638,47923,524287,0
639,47931,524287,0
640,47947,524287,0
641,47967,524287,0
642,48002,524287,0
643,48023,524287,0
644,48071,524287,0
645,48108,524287,0
646,48153,524287,0
647,48194,524287,0
648,48243,524287,0
649,48279,524287,0
650,48320,524287,0
651,48358,524287,0
652,48398,524287,0
653,48425,524287,0
654,48461,524287,0
655,48489,524287,0
656,48521,524287,0
657,48542,524287,0
658,48563,524287,0
659,48579,524287,0
660,48608,524287,0
661,48616,524287,0
662,48638,524287,0
663,48648,524287,0
664,48668,524287,0
665,48689,524287,0
666,48710,524287,0
667,48727,524287,0
668,48743,524287,0
669,48765,524287,0
670,48792,524287,0
671,48818,524287,0
672,48846,524287,0
673,48871,524287,0
674,48893,524287,0
675,48917,524287,0
676,48930,524287,0
677,48926,524287,0
678,48884,524287,0
679,48811,524287,0
680,48707,524287,0
681,48563,524287,0
682,48403,524287,0
683,48233,524287,0
684,48072,524287,0
685,47917,524287,0
686,47779,524287,0
687,47665,524287,0
688,47575,524287,0
689,47507,524287,0
690,47460,524287,0
691,47425,524287,0
692,47413,524287,0
693,47397,524287,0
694,47392,524287,0
695,47382,524287,0
696,47377,524287,0
697,47376,524287,0
698,47370,524287,0
699,47370,524287,0
700,47362,524287,0
701,47368,524287,0
702,47384,524287,0
703,47386,524287,0
704,47399,524287,0
705,47412,524287,0
706,47410,524287,0
707,47408,524287,0
708,47398,524287,0
709,47373,524287,0
710,47332,524287,0
711,47293,524287,0
712,47250,524287,0
713,47197,524287,0
714,47159,524287,0
715,47127,524287,0
716,47107,524287,0
717,47102,524287,0
718,47089,524287,0
719,47091,524287,0
720,47106,524287,0
721,47124,524287,0
722,47140,524287,0
723,47169,524287,0
724,47193,524287,0
725,47227,524287,0
726,47257,524287,0
727,47296,524287,0
728,47332,524287,0
729,47375,524287,0
730,47413,524287,0
731,47446,524287,0
732,47485,524287,0
733,47520,524287,0
734,47552,524287,0
735,47592,524287,0
736,47619,524287,0
737,47651,524287,0
738,47684,524287,0
739,47707,524287,0
740,47738,524287,0
741,47767,524287,0
742,47788,524287,0
743,47818,524287,0
744,47844,524287,0
745,47867,524287,0
746,47887,524287,0
747,47922,524287,0
748,47938,524287,0
749,47969,524287,0
750,47995,524287,0
751,48020,524287,0
752,48045,524287,0
753,48070,524287,0
754,48099,524287,0
755,48128,524287,0
756,48156,524287,0
757,48174,524287,0
758,48196,524287,0
759,48196,524287,0
760,48148,524287,0
761,48102,524287,0
762,47936,524287,0
763,47776,524287,0
764,47580,524287,0
765,47382,524287,0
766,47164,524287,0
767,46979,524287,0
768,46831,524287,0
769,46707,524287,0
770,46608,524287,0
771,46554,524287,0
772,46504,524287,0
773,46498,524287,0
774,46479,524287,0
775,46486,524287,0
776,46492,524287,0
777,46502,524287,0
778,46504,524287,0
779,46506,524287,0
780,46479,524287,0
781,46470,524287,0
782,46451,524287,0
783,46443,524287,0
784,46431,524287,0
785,46445,524287,0
786,46437,524287,0
787,46441,524287,0
788,46435,524287,0
789,46446,524287,0
790,46438,524287,0
791,46452,524287,0
792,46444,524287,0
793,46445,524287,0
794,46439,524287,0
795,46437,524287,0
796,46426,524287,0
797,46430,524287,0
798,46421,524287,0
799,46439,524287,0
800,46455,524287,0
801,46486,524287,0
802,46503,524287,0
803,46542,524287,0
804,46566,524287,0
805,46616,524287,0
806,46651,524287,0
807,46699,524287,0
808,46745,524287,0
809,46795,524287,0
810,46826,524287,0
811,46876,524287,0
812,46905,524287,0
813,46944,524287,0
814,46961,524287,0
815,47005,524287,0
816,47027,524287,0
817,47066,524287,0
818,47090,524287,0
819,47129,524287,0
820,47156,524287,0
821,47200,524287,0
822,47211,524287,0
823,47245,524287,0
824,47259,524287,0
825,47301,524287,0
826,47312,524287,0
827,47351,524287,0
828,47353,524287,0
829,47380,524287,0
830,47388,524287,0
831,47406,524287,0
832,47402,524287,0
833,47426,524287,0
834,47420,524287,0
835,47453,524287,0
836,47457,524287,0
837,47480,524287,0
838,47483,524287,0
839,47513,524287,0
840,47511,524287,0
841,47543,524287,0
842,47539,524287,0
843,47549,524287,0
844,47509,524287,0
845,47468,524287,0
846,47362,524287,0
847,47240,524287,0
848,47058,524287,0
849,46879,524287,0
850,46672,524287,0
851,46504,524287,0
852,46310,524287,0
853,46185,524287,0
854,46063,524287,0
855,45990,524287,0
856,45925,524287,0
857,45911,524287,0
858,45883,524287,0
859,45891,524287,0
860,45888,524287,0
861,45906,524287,0
862,45904,524287,0
863,45925,524287,0
864,45918,524287,0
865,45937,524287,0
866,45928,524287,0
867,45951,524287,0
868,45952,524287,0
869,45981,524287,0
870,45988,524287,0
871,46031,524287,0
872,46036,524287,0
873,46066,524287,0
874,46067,524287,0
875,46096,524287,0
876,46089,524287,0
877,46109,524287,0
878,46089,524287,0
879,46098,524287,0
880,46079,524287,0
881,46096,524287,0
882,46087,524287,0
883,46106,524287,0
884,46104,524287,0
885,46136,524287,0
886,46133,524287,0
887,46166,524287,0
888,46182,524287,0
889,46224,524287,0
890,46241,524287,0
891,46292,524287,0
892,46311,524287,0
893,46356,524287,0
894,46378,524287,0
895,46427,524287,0
896,46443,524287,0
897,46491,524287,0
898,46502,524287,0
899,46551,524287,0
900,46562,524287,0
901,46606,524287,0
902,46615,524287,0
903,46651,524287,0
904,46648,524287,0
905,46680,524287,0
906,46682,524287,0
907,46712,524287,0
908,46713,524287,0
909,46741,524287,0
910,46736,524287,0
911,46756,524287,0
912,46756,524287,0
913,46788,524287,0
914,46782,524287,0
915,46811,524287,0
916,46817,524287,0
917,46849,524287,0
918,46856,524287,0
919,46886,524287,0
920,46901,524287,0
921,46935,524287,0
922,46949,524287,0
923,46988,524287,0
924,47000,524287,0
925,47039,524287,0
926,47045,524287,0
927,47075,524287,0
928,47057,524287,0
929,47030,524287,0
930,46928,524287,0
931,46813,524287,0
932,46638,524287,0
933,46470,524287,0
934,46262,524287,0
935,46087,524287,0
936,45904,524287,0
937,45780,524287,0
938,45658,524287,0
939,45589,524287,0
940,45528,524287,0
941,45513,524287,0
942,45492,524287,0
943,45512,524287,0
944,45509,524287,0
945,45549,524287,0
946,45561,524287,0
947,45594,524287,0
948,45598,524287,0
949,45624,524287,0
950,45619,524287,0
951,45653,524287,0
952,45659,524287,0
953,45696,524287,0
954,45700,524287,0
955,45736,524287,0
956,45728,524287,0
957,45747,524287,0
958,45730,524287,0
959,45734,524287,0
960,45687,524287,0
961,45674,524287,0
962,45626,524287,0
963,45617,524287,0
964,45578,524287,0
965,45577,524287,0
966,45556,524287,0
967,45575,524287,0
968,45562,524287,0
969,45600,524287,0
970,45604,524287,0
971,45649,524287,0
972,45657,524287,0
973,45712,524287,0
974,45724,524287,0
975,45779,524287,0
976,45796,524287,0
977,45857,524287,0
978,45869,524287,0
979,45934,524287,0
980,45943,524287,0
981,46001,524287,0
982,46011,524287,0
983,46062,524287,0
984,46061,524287,0
985,46108,524287,0
986,46108,524287,0
987,46157,524287,0
988,46149,524287,0
989,46190,524287,0
990,46171,524287,0
991,46217,524287,0
992,46203,524287,0
993,46246,524287,0
994,46234,524287,0
995,46280,524287,0
996,46281,524287,0
997,46340,524287,0
998,46335,524287,0
999,46385,524287,0
1000,46385,524287,0
1001,46431,524287,0
1002,46422,524287,0
1003,46459,524287,0
1004,46423,524287,0
1005,46402,524287,0
1006,46293,524287,0
1007,46196,524287,0
1008,46010,524287,0
1009,45860,524287,0
1010,45665,524287,0
1011,45519,524287,0
1012,45347,524287,0
1013,45251,524287,0
1014,45136,524287,0
1015,45084,524287,0
1016,45019,524287,0
1017,45025,524287,0
1018,44994,524287,0
1019,45022,524287,0
1020,45015,524287,0
1021,45051,524287,0
1022,45037,524287,0
1023,45074,524287,0
1024,45054,524287,0
1025,45072,524287,0
1026,45048,524287,0
1027,45074,524287,0
1028,45054,524287,0
1029,45088,524287,0
1030,45080,524287,0
1031,45118,524287,0
1032,45110,524287,0
1033,45146,524287,0
1034,45136,524287,0
1035,45168,524287,0
1036,45153,524287,0
1037,45178,524287,0
1038,45157,524287,0
1039,45182,524287,0
1040,45165,524287,0
1041,45195,524287,0
1042,45183,524287,0
1043,45221,524287,0
1044,45227,524287,0
1045,45282,524287,0
1046,45304,524287,0
1047,45367,524287,0
1048,45393,524287,0
1049,45464,524287,0
1050,45485,524287,0
1051,45555,524287,0
1052,45573,524287,0
1053,45636,524287,0
1054,45657,524287,0
1055,45720,524287,0
1056,45742,524287,0
1057,45801,524287,0
1058,45822,524287,0
1059,45875,524287,0
1060,45892,524287,0
1061,45947,524287,0
1062,45956,524287,0
1063,46000,524287,0
1064,46008,524287,0
1065,46048,524287,0
1066,46050,524287,0
1067,46089,524287,0
1068,46089,524287,0
1069,46112,524287,0
1070,46105,524287,0
1071,46142,524287,0
1072,46137,524287,0
1073,46170,524287,0
1074,46173,524287,0
1075,46207,524287,0
1076,46215,524287,0
1077,46261,524287,0
1078,46273,524287,0
1079,46324,524287,0
1080,46335,524287,0
1081,46388,524287,0
1082,46394,524287,0
1083,46440,524287,0
1084,46444,524287,0
1085,46460,524287,0
1086,46411,524287,0
1087,46349,524287,0
1088,46205,524287,0
1089,46049,524287,0
1090,45844,524287,0
1091,45658,524287,0
1092,45451,524287,0
1093,45299,524287,0
1094,45149,524287,0
1095,45055,524287,0
1096,44967,524287,0
1097,44935,524287,0
1098,44903,524287,0
1099,44906,524287,0
1100,44904,524287,0
1101,44930,524287,0
1102,44940,524287,0
1103,44970,524287,0
1104,44974,524287,0
1105,44998,524287,0
1106,44992,524287,0
1107,45003,524287,0
1108,45003,524287,0
1109,45018,524287,0
1110,45030,524287,0
1111,45063,524287,0
1112,45076,524287,0
1113,45104,524287,0
1114,45122,524287,0
1115,45143,524287,0
1116,45146,524287,0
1117,45159,524287,0
1118,45153,524287,0
1119,45158,524287,0
1120,45151,524287,0
1121,45154,524287,0
1122,45139,524287,0
1123,45149,524287,0
1124,45147,524287,0
1125,45164,524287,0
1126,45174,524287,0
1127,45203,524287,0
1128,45225,524287,0
1129,45262,524287,0
1130,45283,524287,0
1131,45328,524287,0
1132,45361,524287,0
1133,45410,524287,0
1134,45436,524287,0
1135,45481,524287,0
1136,45515,524287,0
1137,45557,524287,0
1138,45585,524287,0
1139,45629,524287,0
1140,45656,524287,0
1141,45697,524287,0
1142,45721,524287,0
1143,45744,524287,0
1144,45764,524287,0
1145,45796,524287,0
1146,45816,524287,0
1147,45835,524287,0
1148,45857,524287,0
1149,45887,524287,0
1150,45907,524287,0
1151,45926,524287,0
1152,45943,524287,0
1153,45972,524287,0
1154,45991,524287,0
1155,46010,524287,0
1156,46039,524287,0
1157,46061,524287,0
1158,46086,524287,0
1159,46110,524287,0
1160,46137,524287,0
1161,46164,524287,0
1162,46192,524287,0
1163,46228,524287,0
1164,46258,524287,0
1165,46284,524287,0
1166,46308,524287,0
1167,46338,524287,0
1168,46366,524287,0
1169,46380,524287,0
1170,46372,524287,0
1171,46325,524287,0
1172,46232,524287,0
1173,46099,524287,0
1174,45925,524287,0
1175,45732,524287,0
1176,45543,524287,0
1177,45361,524287,0
1178,45207,524287,0
1179,45086,524287,0
1180,44994,524287,0
1181,44939,524287,0
1182,44897,524287,0
1183,44884,524287,0
1184,44891,524287,0
1185,44898,524287,0
1186,44919,524287,0
1187,44941,524287,0
1188,44957,524287,0
1189,44978,524287,0
1190,45002,524287,0
1191,45007,524287,0
1192,45016,524287,0
1193,45029,524287,0
1194,45047,524287,0
1195,45066,524287,0
1196,45098,524287,0
1197,45122,524287,0
1198,45143,524287,0
1199,45167,524287,0
1200,45182,524287,0
1201,45183,524287,0
1202,45183,524287,0
1203,45175,524287,0
1204,45176,524287,0
1205,45162,524287,0
1206,45156,524287,0
1207,45152,524287,0
1208,45155,524287,0
1209,45162,524287,0
1210,45173,524287,0
1211,45194,524287,0
1212,45221,524287,0
1213,45253,524287,0
1214,45282,524287,0
1215,45317,524287,0
1216,45359,524287,0
1217,45404,524287,0
1218,45445,524287,0
1219,45482,524287,0
1220,45529,524287,0
1221,45565,524287,0
1222,45600,524287,0
1223,45639,524287,0
1224,45673,524287,0
1225,45709,524287,0
1226,45741,524287,0
1227,45772,524287,0
1228,45797,524287,0
1229,45828,524287,0
1230,45856,524287,0
1231,45877,524287,0
1232,45898,524287,0
1233,45923,524287,0
1234,45936,524287,0
1235,45961,524287,0
1236,45986,524287,0
1237,46008,524287,0
1238,46023,524287,0
1239,46049,524287,0
1240,46065,524287,0
1241,46092,524287,0
1242,46109,524287,0
1243,46132,524287,0
1244,46149,524287,0
1245,46180,524287,0
1246,46204,524287,0
1247,46235,524287,0
1248,46259,524287,0
1249,46294,524287,0
1250,46315,524287,0
1251,46357,524287,0
1252,46383,524287,0
1253,46422,524287,0
1254,46442,524287,0
1255,46468,524287,0
1256,46471,524287,0
1257,46460,524287,0
1258,46385,524287,0
1259,46282,524287,0
1260,46108,524287,0
1261,45928,524287,0
1262,45725,524287,0
1263,45546,524287,0
1264,45365,524287,0
1265,45245,524287,0
1266,45127,524287,0
1267,45069,524287,0
1268,45013,524287,0
1269,45013,524287,0
1270,45005,524287,0
1271,45035,524287,0
1272,45045,524287,0
1273,45092,524287,0
1274,45104,524287,0
1275,45150,524287,0
1276,45165,524287,0
1277,45202,524287,0
1278,45201,524287,0
1279,45241,524287,0
1280,45251,524287,0
1281,45294,524287,0
1282,45296,524287,0
1283,45342,524287,0
1284,45341,524287,0
1285,45370,524287,0
1286,45351,524287,0
1287,45368,524287,0
1288,45331,524287,0
1289,45331,524287,0
1290,45294,524287,0
1291,45297,524287,0
1292,45259,524287,0
1293,45268,524287,0
1294,45247,524287,0
1295,45269,524287,0
1296,45262,524287,0
1297,45296,524287,0
1298,45304,524287,0
1299,45351,524287,0
1300,45364,524287,0
1301,45421,524287,0
1302,45434,524287,0
1303,45497,524287,0
1304,45511,524287,0
1305,45575,524287,0
1306,45594,524287,0
1307,45655,524287,0
1308,45671,524287,0
1309,45727,524287,0
1310,45741,524287,0
1311,45794,524287,0
1312,45802,524287,0
1313,45848,524287,0
1314,45852,524287,0
1315,45897,524287,0
1316,45899,524287,0
1317,45939,524287,0
1318,45939,524287,0
1319,45972,524287,0
1320,45973,524287,0
1321,46008,524287,0
1322,45996,524287,0
1323,46035,524287,0
1324,46033,524287,0
1325,46076,524287,0
1326,46071,524287,0
1327,46111,524287,0
1328,46120,524287,0
1329,46167,524287,0
1330,46171,524287,0
1331,46216,524287,0
1332,46225,524287,0
1333,46266,524287,0
1334,46267,524287,0
1335,46280,524287,0
1336,46229,524287,0
1337,46174,524287,0
1338,46027,524287,0
1339,45878,524287,0
1340,45683,524287,0
1341,45512,524287,0
1342,45314,524287,0
1343,45180,524287,0
1344,45037,524287,0
1345,44961,524287,0
1346,44884,524287,0
1347,44864,524287,0
1348,44839,524287,0
1349,44848,524287,0
1350,44847,524287,0
1351,44877,524287,0
1352,44884,524287,0
1353,44915,524287,0
1354,44928,524287,0
1355,44959,524287,0
1356,44960,524287,0
1357,44980,524287,0
1358,44984,524287,0
1359,45007,524287,0
1360,45011,524287,0
1361,45045,524287,0
1362,45059,524287,0
1363,45098,524287,0
1364,45098,524287,0
1365,45119,524287,0
1366,45123,524287,0
1367,45125,524287,0
1368,45108,524287,0
1369,45107,524287,0
1370,45094,524287,0
1371,45092,524287,0
1372,45082,524287,0
1373,45089,524287,0
1374,45091,524287,0
1375,45108,524287,0
1376,45120,524287,0
1377,45155,524287,0
1378,45182,524287,0
1379,45219,524287,0
1380,45252,524287,0
1381,45301,524287,0
1382,45342,524287,0
1383,45382,524287,0
1384,45422,524287,0
1385,45470,524287,0
1386,45503,524287,0
1387,45545,524287,0
1388,45581,524287,0
1389,45621,524287,0
1390,45646,524287,0
1391,45680,524287,0
1392,45708,524287,0
1393,45737,524287,0
1394,45760,524287,0
1395,45783,524287,0
1396,45810,524287,0
1397,45828,524287,0
1398,45851,524287,0
1399,45866,524287,0
1400,45892,524287,0
1401,45907,524287,0
1402,45927,524287,0
1403,45939,524287,0
1404,45970,524287,0
1405,45984,524287,0
1406,46006,524287,0
1407,46025,524287,0
1408,46056,524287,0
1409,46070,524287,0
1410,46103,524287,0
1411,46123,524287,0
1412,46161,524287,0
1413,46186,524287,0
1414,46221,524287,0
1415,46240,524287,0
1416,46282,524287,0
1417,46291,524287,0
1418,46325,524287,0
1419,46308,524287,0
1420,46284,524287,0
1421,46185,524287,0
1422,46059,524287,0
1423,45869,524287,0
1424,45675,524287,0
1425,45461,524287,0
1426,45294,524287,0
1427,45114,524287,0
1428,45000,524287,0
1429,44895,524287,0
1430,44846,524287,0
1431,44787,524287,0
1432,44790,524287,0
